entry_id,n_seqs_min,n_seqs_mean,n_seqs_a,n_seqs_b,pak_mint,pak_mint_5,pak_boltz_msa,pak_boltz_msa_5,pak_boltz_nomsa,pak_boltz_nomsa_5,L_total,L_min,is_homo,log_depth_min,log_depth_norm,boltz_msa_gain,mint_auc,mint_pak,mint_pak2,mint_pak5,n_true_inter,boltz_msa_pak,boltz_nomsa_pak,msa_gain,L_a,L_max,L_asym,interface_density,log_density
8wcm,84,84.0,84,84,0.0238095242530107,0.0,0.0,0.0,0.0357142873108387,0.0,486,243,True,1.9242792860618816,0.7314761492627255,-0.0357142873108387,0.0,0.0,0.0,0.0,84,0.0,0.0357142873108387,-0.0357142873108387,243,243,0.0,0.0014225473759081442,-2.8469332611347427
8wct,1205,1205.0,1205,1205,0.0,0.0,0.6136363744735718,0.8823529481887817,0.0340909101068973,0.0,428,214,True,3.080987046910887,1.915780160236292,0.5795454643666744,0.0473739062452691,0.0227272727272727,0.0454545454545454,0.0588235294117647,88,0.6136363744735718,0.0340909101068973,0.5795454643666744,214,214,0.0,0.0019215652022010656,-2.716344874548213
8wex,6004,6191.5,6379,6004,0.0107526881620287,0.0,0.8494623899459839,1.0,0.0,0.0,768,380,False,3.7784406835712327,2.488548885262828,0.8494623899459839,0.0101142222627131,0.010752688172043,0.0217391304347826,0.0,93,0.8494623899459839,0.0,0.8494623899459839,388,388,0.020618556701030927,0.0006307650569723277,-3.200132373657082
8whk,1825,2055.5,2286,1825,0.0399999991059303,0.0,0.7200000286102295,1.0,0.6399999856948853,1.0,275,50,False,3.2612628687924934,2.411777866624484,0.0800000429153442,0.0,0.0,0.0,0.0,25,0.7200000286102295,0.6399999856948853,0.08000004291534424,225,225,0.7777777777777778,0.0022222222222222222,-2.6532125137753435
8wjb,54,54.0,54,54,0.0,0.0,0.0,0.0,0.0,0.0,840,419,False,1.7323937598229686,0.4212867483398208,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,421,421,0.004750593824228029,0.00013605519305664998,-3.8662848770903575
8woj,89,89.0,89,89,0.0,0.0,0.0,0.0,0.0,0.0,145,72,False,1.9493900066449128,1.0207237584292783,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,73,73,0.0136986301369863,0.0032343987823439876,-2.4902064351734503
8wqp,2706,2706.0,2706,2706,0.0,0.0,0.0,0.0,0.0,0.0,466,233,True,3.432327792261604,2.248649831748595,0.0,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,233,233,0.0,0.0008473171360680801,-3.071954010370464
8wqq,3280,3280.0,3280,3280,0.0,0.0,0.875,1.0,0.0454545468091964,0.0,486,243,True,3.515873843711679,2.323070706912523,0.8295454531908035,0.0,0.0,0.0,0.0,88,0.875,0.0454545468091964,0.8295454531908036,243,243,0.0,0.0014902877271418652,-2.8267298750464556
8wt4,248,5470.5,248,10693,0.0674157291650772,0.1764705926179886,0.8539325594902039,1.0,0.0,0.0,289,134,False,2.3944516808262164,1.3308992816438123,0.8539325594902039,0.0638242865008369,0.0561797752808988,0.0681818181818181,0.1176470588235294,89,0.8539325594902039,0.0,0.8539325594902039,155,155,0.13548387096774195,0.0042850264805007225,-2.3680464898901863
8wxd,6731,6731.0,6731,6731,0.0,0.0,0.0,0.0,0.0,0.0,838,419,True,3.828079590556746,2.5169725790735984,0.0,0.0,0.0,0.0,0.0,88,0.0,0.0,0.0,419,419,0.0,0.0005012502776812617,-3.299945373782422
8wxs,2548,2571.5,2548,2595,0.0,0.0,0.375,0.625,0.1500000059604644,0.0,151,75,False,3.406199423663313,2.468668791967463,0.2249999940395355,0.0012660256410256,0.025,0.0,0.0,40,0.375,0.1500000059604644,0.2249999940395356,76,76,0.013157894736842105,0.007017543859649123,-2.153814864344529
8x1k,2612,2612.0,2612,2612,0.0320855602622032,0.0270270276814699,0.8502673506736755,1.0,0.0053475936874747,0.0,554,277,True,3.4169731726030363,2.1957332880708123,0.8449197569862008,0.0,0.0,0.0,0.0,187,0.8502673506736755,0.0053475936874747,0.8449197569862008,277,277,0.0,0.0024371489267421705,-2.6131179315923982
8x39,3588,3884.5,3588,4181,0.0,0.0,0.0465116277337074,0.0,0.0,0.0,277,138,False,3.5548524343720542,2.484912891171436,0.0465116277337074,0.0,0.0,0.0,0.0,43,0.0465116277337074,0.0,0.0465116277337074,139,139,0.007194244604316547,0.0022416849129392137,-2.6494254310757452
8x4n,82,82.5,83,82,0.0,0.0,0.0,0.0,0.0,0.0,218,99,False,1.9138138523837167,0.9159962550849418,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,119,119,0.16806722689075632,0.0015278838808250573,-2.8159096508867747
8x5b,5514,5514.0,5514,5514,0.0625,0.0,0.8958333134651184,1.0,0.8125,1.0,786,393,True,3.741466761769755,2.4442704865820417,0.0833333134651184,0.0737132298675561,0.1041666666666666,0.125,0.0,48,0.8958333134651184,0.8125,0.08333331346511841,393,393,0.0,0.0003107821999494979,-3.507543863375266
8x6v,3227,3342.5,3458,3227,0.0,0.0,0.0,0.0,0.0,0.0,521,260,False,3.508798965403905,2.301312291418496,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,261,261,0.0038314176245210726,0.0008841732979664014,-3.053462604925455
8x71,17808,17841.5,17808,17875,0.0634920671582222,0.0,0.8253968358039856,1.0,0.0634920671582222,0.0833333358168602,344,172,False,4.250615146990633,3.1328509235368585,0.7619047686457634,0.1839782979664566,0.1428571428571428,0.1935483870967742,0.25,63,0.8253968358039856,0.0634920671582222,0.7619047686457634,172,172,0.0,0.002129529475392104,-2.671716344361516
8x73,17808,17841.5,17808,17875,0.0655737668275833,0.0,0.8524590134620667,1.0,0.0491803288459777,0.0,344,172,False,4.250615146990633,3.1328509235368585,0.8032786846160889,0.1852887596509352,0.1475409836065573,0.2,0.25,61,0.8524590134620667,0.0491803288459777,0.803278684616089,172,172,0.0,0.002061925365062196,-2.6857270588043307
8x8j,3188,3464.5,3188,3741,0.0119760483503341,0.0,0.0119760483503341,0.0,0.0,0.0,469,234,False,3.5035183127240748,2.318910384019003,0.0119760483503341,0.0319269163050565,0.0239520958083832,0.0240963855421686,0.0606060606060606,167,0.0119760483503341,0.0,0.0119760483503341,235,235,0.00425531914893617,0.0030369158028732495,-2.517567248534296
8x9c,252,258.5,265,252,0.0,0.0,0.8059701323509216,1.0,0.0597014911472797,0.1538461595773697,601,300,False,2.401400540781544,1.162839913421713,0.7462686412036419,0.0,0.0,0.0,0.0,67,0.8059701323509216,0.0597014911472797,0.7462686412036419,301,301,0.0033222591362126247,0.0007419712070874862,-3.1296129476126793
8xat,14436,14438.5,14436,14441,0.0,0.0,0.0,0.0,0.0,0.0,377,187,False,4.15944687338747,3.02352607011922,0.0,0.0,0.0,0.0,0.0,54,0.0,0.0,0.0,190,190,0.015789473684210527,0.0015198423867154517,-2.8182014476663593
8xbv,12666,12666.0,12666,12666,0.0,0.0,0.0,0.0,0.0,0.0,442,221,True,4.1026394836913,2.9304433468487447,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,221,221,0.0,0.0007575602465141991,-3.1205828233032262
8xc8,1488,1490.0,1488,1492,0.039473682641983,0.0,0.0,0.0,0.0,0.0,458,224,False,3.17260293120986,1.9974789220427784,0.0,0.0026138133109298,0.006578947368421,0.0,0.0,152,0.0,0.0,0.0,234,234,0.042735042735042736,0.0028998778998779,-2.537620287799533
8xeo,8053,8098.0,8143,8053,0.0,0.0,0.2352941185235977,0.1666666716337204,0.0,0.0,199,99,False,3.905957699092427,2.908140101793652,0.2352941185235977,0.0379188746022699,0.0294117647058823,0.0588235294117647,0.0,34,0.2352941185235977,0.0,0.2352941185235977,100,100,0.01,0.0034343434343434343,-2.4641562775552948
8xgl,139,139.5,140,139,0.1326530575752258,0.2105263173580169,0.8265306353569031,1.0,0.2040816396474838,0.4210526347160339,242,118,False,2.143014800254095,1.1070737966010324,0.6224489957094193,0.0554811749963323,0.0714285714285714,0.0612244897959183,0.0,98,0.8265306353569031,0.2040816396474838,0.6224489957094193,124,124,0.04838709677419355,0.006697648988518316,-2.1740776167758655
8xgq,1110,1632.0,1110,2154,0.0,0.0,0.0,0.0,0.0,0.0,757,354,False,3.0453229787866576,1.7708213477737635,0.0,0.0,0.0,0.0,0.0,165,0.0,0.0,0.0,403,403,0.12158808933002481,0.0011565798881271816,-2.936824363952991
8xgx,1733,1737.5,1733,1742,0.0714285746216774,0.0,0.0267857145518064,0.0909090936183929,0.0,0.0,421,210,False,3.238798562713917,2.077688915346957,0.0267857145518064,0.0167644628877874,0.0178571428571428,0.0357142857142857,0.0,112,0.0267857145518064,0.0,0.0267857145518064,211,211,0.004739336492890996,0.002527646129541864,-2.59728372736143
8xh6,31,31.0,31,31,0.0,0.0,0.782608687877655,1.0,0.0,0.0,322,161,True,1.4913616938342726,0.3879487558183478,0.782608687877655,0.0,0.0,0.0,0.0,115,0.782608687877655,0.0,0.782608687877655,161,161,0.0,0.0044365572315882874,-2.3529539117100877
8xha,3183,3183.0,3183,3183,0.2754716873168945,0.3018867969512939,0.8188679218292236,1.0,0.0415094345808029,0.0377358496189117,802,401,True,3.502836638621003,2.201264452310912,0.7773584872484207,0.3445104286906297,0.2943396226415094,0.3333333333333333,0.3962264150943396,265,0.8188679218292236,0.0415094345808029,0.7773584872484207,401,401,0.0,0.0016479997014943936,-2.783042871303557
8xhd,3339,3339.0,3339,3339,0.2627451121807098,0.3333333432674408,0.8235294222831726,1.0,0.0,0.0,796,398,True,3.523616419054371,2.2236748830175266,0.8235294222831726,0.3568288623052411,0.2745098039215686,0.3700787401574803,0.4117647058823529,255,0.8235294222831726,0.0,0.8235294222831726,398,398,0.0,0.001609807833135527,-2.7932259637134207
8xj4,7370,7447.0,7524,7370,0.0461538471281528,0.0769230797886848,0.2000000029802322,0.2307692319154739,0.0,0.0,693,346,False,3.8674674878590514,2.597929438462663,0.2000000029802322,0.111892181887861,0.0769230769230769,0.125,0.2307692307692307,65,0.2000000029802322,0.0,0.2000000029802322,347,347,0.002881844380403458,0.0005413869500757942,-3.2664922169407946
8xjc,3287,3289.5,3287,3292,0.0,0.0,0.800000011920929,1.0,0.0,0.0,555,277,False,3.5167997040816243,2.2955598195494,0.800000011920929,0.0,0.0,0.0,0.0,40,0.800000011920929,0.0,0.800000011920929,278,278,0.0035971223021582736,0.0005194400436329637,-3.2844645736545623
8xkd,1589,1641.5,1694,1589,0.0406504049897193,0.0416666679084301,0.3008130192756653,0.0833333358168602,0.0,0.0,421,209,False,3.2011238972073794,2.0410507541518523,0.3008130192756653,0.0205638683698969,0.024390243902439,0.0327868852459016,0.0,123,0.3008130192756653,0.0,0.3008130192756653,212,212,0.014150943396226415,0.0027760223887334117,-2.5565770356004074
8xlz,1673,1674.5,1676,1673,0.0540540553629398,0.0,0.0270270276814699,0.0,0.0,0.0,425,211,False,3.2234959409623944,2.0613547133135484,0.0270270276814699,0.0068017941608491,0.018018018018018,0.0,0.0,111,0.0270270276814699,0.0,0.0270270276814699,214,214,0.014018691588785047,0.0024582539752845815,-2.609373249860226
8xoc,1676,1676.0,1676,1676,0.0535714328289032,0.0,0.0,0.0,0.0,0.0,428,214,True,3.2242740142942576,2.059067127619662,0.0,0.0017498519671181,0.0178571428571428,0.0,0.0,112,0.0,0.0,0.0,214,214,0.0,0.0024456284391649926,-2.6116095240282
8xoq,8058,8186.5,8315,8058,0.0,0.0,0.0,0.0,0.0,0.0,470,231,False,3.906227263052359,2.724421273106287,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,239,239,0.03347280334728033,0.0004890506982557192,-3.3106461166812946
8xtb,14940,14940.0,14940,14940,0.0138888889923691,0.0,0.7777777910232544,0.6428571343421936,0.0,0.0,876,438,True,4.17435059747938,2.8536135422273303,0.7777777910232544,0.0,0.0,0.0,0.0,72,0.7777777910232544,0.0,0.7777777910232544,438,438,0.0,0.0003753049352598987,-3.4256157245769305
8xtc,14469,14547.0,14625,14469,0.0140845067799091,0.0,0.8028169274330139,0.8571428656578064,0.0,0.0,877,437,False,4.160438516641545,2.840197798156334,0.8028169274330139,0.0,0.0,0.0,0.0,71,0.8028169274330139,0.0,0.8028169274330139,440,440,0.006818181818181818,0.0003692531724568338,-3.432675764737534
8y2z,68,129.5,191,68,0.0,0.0,0.7777777910232544,1.0,0.0,0.0,577,280,False,1.8325089127062364,0.6089298970351268,0.7777777910232544,0.0,0.0,0.0,0.0,90,0.7777777910232544,0.0,0.7777777910232544,297,297,0.05723905723905724,0.0010822510822510823,-2.9656719712201065
8y77,7658,8144.5,7658,8631,0.4333333671092987,0.6666666865348816,0.9666666388511658,1.0,0.0,0.0,137,66,False,3.8841153620116686,2.9743433942407345,0.9666666388511658,0.6724213774263739,0.5333333333333333,0.6,0.8333333333333334,30,0.9666666388511658,0.0,0.9666666388511658,71,71,0.07042253521126761,0.006402048655569782,-2.1936810295412816
8y7p,1489,1579.5,1489,1670,0.013157894834876,0.0,0.6447368264198303,0.7333333492279053,0.1184210553765297,0.3333333432674408,697,346,False,3.1728946977521764,1.903356648355788,0.5263157710433006,0.004953547034111,0.0131578947368421,0.0,0.0,76,0.6447368264198303,0.1184210553765297,0.5263157710433006,351,351,0.014245014245014245,0.0006257925333069842,-3.2035696229778092
8ybf,123,123.0,123,123,0.0,0.0,0.4421052634716034,1.0,0.0210526324808597,0.0,841,420,False,2.089905111439398,0.7782804662404478,0.4210526309907436,0.0,0.0,0.0,0.0,95,0.4421052634716034,0.0210526324808597,0.4210526309907437,421,421,0.0023752969121140144,0.0005372695396448366,-3.269807780944721
8ydl,176,176.0,176,176,0.0,0.0,0.0,0.0,0.0,0.0,892,446,True,2.24551266781415,0.920845238458079,0.0,0.0,0.0,0.0,0.0,35,0.0,0.0,0.0,446,446,0.0,0.00017595366888535866,-3.754601673074008
8yex,5308,5308.0,5308,5308,0.0545454546809196,0.0,0.9272727370262146,1.0,0.7636363506317139,1.0,784,392,True,3.724930914192398,2.428287880682169,0.1636363863945007,0.0929331793398294,0.1272727272727272,0.1111111111111111,0.0,55,0.9272727370262146,0.7636363506317139,0.16363638639450073,392,392,0.0,0.000357923781757601,-3.4462094445466707
8yey,5171,5171.0,5171,5171,0.0,0.0,0.1282051354646682,0.1428571492433548,0.0256410259753465,0.0,294,147,True,3.71357453777207,2.6299158703979817,0.1025641094893217,0.0,0.0,0.0,0.0,39,0.1282051354646682,0.0256410259753465,0.1025641094893217,147,147,0.0,0.001804803554074691,-2.743570062469853
8yf4,5294,5294.0,5294,5294,0.0909090861678123,0.0,0.9636363387107848,1.0,0.800000011920929,1.0,786,393,True,3.7237839369653294,2.426587661777616,0.1636363267898559,0.0838323619823685,0.1272727272727272,0.1111111111111111,0.0,55,0.9636363387107848,0.800000011920929,0.16363632678985585,393,393,0.0,0.00035610460410879965,-3.4484224112566095
8yfd,5305,5305.0,5305,5305,0.0925925970077514,0.0,0.9444444179534912,1.0,0.7407407164573669,1.0,792,396,True,3.72468538823736,2.425837795274603,0.2037037014961242,0.0809093729272706,0.1296296296296296,0.1111111111111111,0.0,54,0.9444444179534912,0.7407407164573669,0.20370370149612427,396,396,0.0,0.0003443526170798898,-3.462996612028056
8yfx,5305,5305.0,5305,5305,0.0909090861678123,0.0,0.9454545378684998,1.0,0.7636363506317139,1.0,792,396,True,3.72468538823736,2.425837795274603,0.1818181872367859,0.0817523430062789,0.1272727272727272,0.1111111111111111,0.0,55,0.9454545378684998,0.7636363506317139,0.1818181872367859,396,396,0.0,0.00035072951739618404,-3.4550276823567807
8yhg,71,83.0,95,71,0.4605263173580169,0.8000000715255737,0.921052634716034,1.0,0.1842105239629745,0.6666666865348816,267,133,False,1.8512583487190752,0.7893325282355323,0.7368421107530594,0.6264684275949746,0.4078947368421052,0.5263157894736842,0.8666666666666667,76,0.921052634716034,0.1842105239629745,0.7368421107530596,134,134,0.007462686567164179,0.0042643923240938165,-2.370142847051102
8yhm,94,94.0,94,94,0.4745762646198272,0.9090909361839294,0.7118644118309021,0.9090909361839294,0.2542372941970825,0.8181818127632141,264,132,True,1.9731278535996983,0.9128408879967738,0.4576271176338196,0.6260306362032931,0.3898305084745763,0.5862068965517241,1.0,59,0.7118644118309021,0.2542372941970825,0.4576271176338196,132,132,0.0,0.0033861340679522496,-2.4702958507695554
8yht,2,2132.5,4263,2,0.0,0.0,0.8484848737716675,1.0,0.8181818127632141,1.0,703,40,False,0.3010299956639812,-0.5,0.0303030610084533,0.0415436691782547,0.0303030303030303,0.0625,0.0,33,0.8484848737716675,0.8181818127632141,0.03030306100845337,663,663,0.9396681749622926,0.0012443438914027148,-2.905059579854848
8yhu,2,2132.5,4263,2,0.0350877195596694,0.0909090936183929,0.8070175647735596,1.0,0.7543859481811523,1.0,719,56,False,0.3010299956639812,-0.573064017839119,0.0526316165924072,0.1199657189716223,0.087719298245614,0.1428571428571428,0.1818181818181818,57,0.8070175647735596,0.7543859481811523,0.05263161659240723,663,663,0.9155354449472096,0.001535229476405947,-2.813826699738482
8yja,1277,1300.0,1277,1323,0.0,0.0,0.0,0.0,0.147058829665184,0.3333333432674408,338,168,False,3.106190897263416,1.993536256400484,-0.147058829665184,0.0,0.0,0.0,0.0,34,0.0,0.147058829665184,-0.147058829665184,170,170,0.011764705882352941,0.0011904761904761906,-2.9242792860618816
8yjp,2021,2021.0,2021,2021,0.0549450553953647,0.0555555559694767,0.5769230723381042,0.9722222089767456,0.3626373708248138,0.75,596,298,True,3.305566313515304,2.0684581814771765,0.2142857015132904,0.0489282500367692,0.0549450549450549,0.0659340659340659,0.0555555555555555,182,0.5769230723381042,0.3626373708248138,0.21428570151329046,298,298,0.0,0.0020494572316562317,-2.688361140167436
8yjy,2367,2519.0,2671,2367,0.0099999997764825,0.0,0.7200000286102295,1.0,0.0,0.0,530,157,False,3.374198257929083,2.276248431724466,0.7200000286102295,0.0286624388142859,0.03,0.04,0.05,100,0.7200000286102295,0.0,0.7200000286102295,373,373,0.579088471849866,0.0017076211130274415,-2.7676084842179214
8yl4,2,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,405,198,False,0.3010299956639812,-0.8473025994667843,0.0,0.0,0.0,0.0,0.0,59,0.0,0.0,0.0,207,207,0.043478260869565216,0.0014395159322695555,-2.8417835240763045
8yla,282,285.5,282,289,0.0,0.0,0.0,0.0,0.0,0.0,651,323,False,2.450249108319361,1.1956478471538097,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,328,328,0.01524390243902439,0.00047194744393264364,-3.326106361706763
8ylh,10336,10392.5,10449,10336,0.4874371886253357,0.7948718070983887,0.8341708779335022,1.0,0.2512562870979309,0.9230769276618958,321,160,False,4.014352500651009,2.9122925093230463,0.5829145908355713,0.7657788384722244,0.6080402010050251,0.7575757575757576,0.9230769230769232,199,0.8341708779335022,0.2512562870979309,0.5829145908355713,161,161,0.006211180124223602,0.007725155279503106,-2.1120927822780677
8yli,10348,10398.5,10449,10348,0.5287356376647949,0.7647058963775635,0.9195402264595032,1.0,0.270114928483963,0.9411764740943908,323,161,False,4.014856420044506,2.911443482028581,0.6494252979755402,0.7534544401423453,0.5574712643678161,0.7126436781609196,0.9117647058823528,174,0.9195402264595032,0.270114928483963,0.6494252979755402,162,162,0.006172839506172839,0.006671267540832759,-2.175791642291881
8ymk,687,687.0,687,687,0.009345794096589,0.0,0.2803738415241241,0.4285714328289032,0.0373831763863563,0.0,452,226,True,2.8369567370595505,1.65990251748585,0.2429906651377678,0.0263129582740486,0.0467289719626168,0.0377358490566037,0.0,107,0.2803738415241241,0.0373831763863563,0.2429906651377678,226,226,0.0,0.002094917378024904,-2.6788331006095922
8ynx,16,72.0,16,128,0.0140845067799091,0.0476190485060215,0.0704225376248359,0.0714285746216774,0.1455399096012115,0.2142857164144516,249,88,False,1.2041199826559248,0.2318786465808404,-0.0751173719763755,0.0225416983692483,0.0234741784037558,0.0283018867924528,0.0238095238095238,213,0.0704225376248359,0.1455399096012115,-0.0751173719763756,161,161,0.453416149068323,0.015033879164313946,-1.8229289447432806
8yo6,126,126.0,126,126,0.0606060624122619,0.0,0.2727272808551788,0.1666666716337204,0.0303030312061309,0.1666666716337204,164,82,True,2.100370545117563,1.1434636189257046,0.2424242496490478,0.0,0.0,0.0,0.0,33,0.2727272808551788,0.0303030312061309,0.24242424964904788,82,82,0.0,0.004907792980368828,-2.309113764889546
8yo9,7852,7852.0,7852,7852,0.0,0.0,0.5769230723381042,0.800000011920929,0.0384615398943424,0.0,842,421,True,3.8949802909279687,2.5828392430101346,0.5384615324437618,0.0,0.0,0.0,0.0,52,0.5769230723381042,0.0384615398943424,0.5384615324437618,421,421,0.0,0.0002933858418763153,-3.5325608480365376
8you,829,837.0,829,845,0.0769230797886848,0.1538461595773697,0.7846153974533081,1.0,0.0,0.0,937,466,False,2.9185545305502734,1.5843615722052735,0.7846153974533081,0.1513463184751177,0.0769230769230769,0.1237113402061855,0.1794871794871795,195,0.7846153974533081,0.0,0.7846153974533081,471,471,0.010615711252653927,0.0008884393537628824,-3.0513722124563785
8yoy,182,11257.5,182,22333,0.0,0.0,0.0,0.0,0.0,0.0,653,289,False,2.2600713879850747,1.0296224666068008,0.0,0.0,0.0,0.0,0.0,32,0.0,0.0,0.0,364,364,0.20604395604395603,0.0003041940758203734,-3.516849248085698
8yoz,12961,12986.5,13012,12961,0.0,0.0,0.6067415475845337,1.0,0.8314606547355652,1.0,155,76,False,4.112638510618493,3.1722317144780967,-0.2247191071510315,0.0217257410320563,0.0449438202247191,0.0227272727272727,0.0,89,0.6067415475845337,0.8314606547355652,-0.2247191071510315,79,79,0.0379746835443038,0.014823451032644904,-1.82905067692632
8ypj,2520,2534.0,2520,2548,0.7416667342185974,1.0,0.949999988079071,1.0,0.949999988079071,1.0,100,50,False,3.401400540781544,2.551915538613535,0.0,0.9000248225560157,0.7166666666666667,0.9166666666666666,1.0,120,0.949999988079071,0.949999988079071,0.0,50,50,0.0,0.048,-1.3187587626244128
8yqg,34,35.0,36,34,0.0,0.0,0.0,0.0,0.0,0.0,311,154,False,1.5314789170422551,0.4377185566240236,0.0,0.0,0.0,0.0,0.0,29,0.0,0.0,0.0,157,157,0.01910828025477707,0.0011994375051699892,-2.9210223753467406
8yqq,761,11547.0,761,22333,0.0,0.0,0.0,0.0,0.0,0.0,649,285,False,2.8813846567705728,1.6539622267663177,0.0,0.0,0.0,0.0,0.0,33,0.0,0.0,0.0,364,364,0.21703296703296704,0.00031810294968189704,-3.4974323037796786
8yri,6652,6652.0,6652,6652,0.0,0.0,0.1538461595773697,0.0,0.0,0.0,288,144,True,3.8229522405474814,2.7437709944998567,0.1538461595773697,0.0,0.0,0.0,0.0,26,0.1538461595773697,0.0,0.1538461595773697,144,144,0.0,0.001253858024691358,-2.9017516362196814
8yrl,1103,1103.0,1103,1103,0.0,0.0,0.7748344540596008,1.0,0.0066225165501236,0.0,918,459,True,3.0425755124401905,1.71166916967156,0.7682119375094771,0.0,0.0,0.0,0.0,151,0.7748344540596008,0.0066225165501236,0.7682119375094772,459,459,0.0,0.0007167233874910409,-3.1446484237813532
8ysp,7423,7634.0,7423,7845,0.230303019285202,0.3030303120613098,0.8545454740524292,1.0,0.0121212117373943,0.0303030312061309,731,363,False,3.8705794605526846,2.5906261480346284,0.8424242623150349,0.3992471676803161,0.3575757575757576,0.3536585365853658,0.4242424242424242,165,0.8545454740524292,0.0121212117373943,0.8424242623150349,368,368,0.01358695652173913,0.0012351778656126482,-2.908270499495724
8yst,7066,7111.5,7066,7157,0.2363636344671249,0.3636363744735718,0.8484848737716675,1.0,0.0,0.0,744,371,False,3.849173633098826,2.564486678291304,0.8484848737716675,0.4390932047638071,0.3939393939393939,0.4390243902439024,0.4242424242424242,165,0.8484848737716675,0.0,0.8484848737716675,373,373,0.005361930294906166,0.0011923429901071663,-2.923598797209827
8yt0,7228,7235.0,7242,7228,0.2405063360929489,0.3225806355476379,0.8291139006614685,1.0,0.0,0.0,735,367,False,3.8590181438888944,2.576685111762849,0.8291139006614685,0.3989241986619271,0.3354430379746835,0.379746835443038,0.4516129032258064,158,0.8291139006614685,0.0,0.8291139006614685,368,368,0.002717391304347826,0.0011698850847056037,-2.9318567959711843
8ytc,10878,10878.0,10878,10878,0.0,0.0,0.0,0.0,0.0,0.0,332,166,True,4.036549054479153,2.9264950104591247,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,166,166,0.0,0.00130643054144288,-2.8839136753128227
8ytr,4517,4551.5,4586,4517,0.0,0.0,0.0,0.0,0.0,0.0,253,126,False,3.654850090561394,2.604664818002613,0.0,0.0,0.0,0.0,0.0,87,0.0,0.0,0.0,127,127,0.007874015748031496,0.0054368203974503185,-2.264655013454901
8yu5,867,879.0,867,891,0.086734689772129,0.1538461595773697,0.7857142686843872,1.0,0.0,0.0,936,465,False,2.9380190974762104,1.6042926210312334,0.7857142686843872,0.1533744412757538,0.0765306122448979,0.1224489795918367,0.1794871794871795,196,0.7857142686843872,0.0,0.7857142686843872,471,471,0.012738853503184714,0.0008949158733420086,-3.0482177886623743
8yu6,867,874.0,867,881,0.0858585834503173,0.1538461595773697,0.7575757503509521,1.0,0.0,0.0,937,466,False,2.9380190974762104,1.6038261391312103,0.7575757503509521,0.1512613175434434,0.0757575757575757,0.1212121212121212,0.1794871794871795,198,0.7575757503509521,0.0,0.7575757503509521,471,471,0.010615711252653927,0.0009021076515130805,-3.0447416335573654
8yuf,6697,6766.5,6697,6836,0.3333333432674408,0.75,0.9012345671653748,1.0,0.0,0.0,267,133,False,3.82588029893618,2.7639544784526366,0.9012345671653748,0.6202936978465481,0.3703703703703703,0.575,0.875,81,0.9012345671653748,0.0,0.9012345671653748,134,134,0.007462686567164179,0.004544944450678936,-2.3424714204532435
8yv4,759,759.0,759,759,0.1076923087239265,0.0,0.892307698726654,1.0,0.0307692307978868,0.0,342,171,True,2.88024177589548,1.7637437206994035,0.8615384679287672,0.1042322783626006,0.0769230769230769,0.15625,0.1538461538461538,65,0.892307698726654,0.0307692307978868,0.8615384679287672,171,171,0.0,0.00222290619335864,-2.653078864141452
8yv5,767,773.5,767,780,0.0447761192917823,0.0,0.358208954334259,0.3846153914928436,0.0298507455736398,0.0,345,172,False,2.8847953639489807,1.7670311404952066,0.3283582087606191,0.0052446054573946,0.0149253731343283,0.0,0.0,67,0.358208954334259,0.0298507455736398,0.32835820876061916,173,173,0.005780346820809248,0.0022516467267105792,-2.6474997473355177
8yw7,7137,7185.0,7137,7233,0.245508998632431,0.3636363744735718,0.85628741979599,1.0,0.0119760483503341,0.0,738,366,False,3.853515696756929,2.571775154059724,0.8443113714456558,0.415465277030559,0.3832335329341317,0.4096385542168674,0.4545454545454545,167,0.85628741979599,0.0119760483503341,0.8443113714456559,372,372,0.016129032258064516,0.0012265703037781304,-2.911307554128725
8z0c,3971,3971.0,3971,3971,0.4719101190567016,0.9411764740943908,0.8314606547355652,1.0,0.1685393303632736,0.0,372,186,True,3.598899887063883,2.4641434149549246,0.6629213243722916,0.7397821406801327,0.4719101123595505,0.7727272727272727,0.8235294117647058,89,0.8314606547355652,0.1685393303632736,0.6629213243722916,186,186,0.0,0.002572551740085559,-2.5896358817909197
8z1i,1096,1173.0,1096,1250,0.0,0.0,0.0,0.0,0.1199999973177909,0.0,545,271,False,3.0398105541483504,1.8233259087111475,-0.1199999973177909,0.0,0.0,0.0,0.0,100,0.0,0.1199999973177909,-0.1199999973177909,274,274,0.010948905109489052,0.0013467287957551108,-2.8707198536947938
8z4f,42,43.5,42,45,0.0,0.0,0.0,0.0,0.0,0.0,522,222,False,1.6232492903979006,0.4500728031725811,0.0,0.0,0.0,0.0,0.0,65,0.0,0.0,0.0,300,300,0.26,0.000975975975975976,-3.0105608725274453
