entry_id,cluster,L_min,L_max,L_asym,log_depth_min,interface_density,log_n_true,mint_pak,boltz_msa_pak,boltz_nomsa_pak
9kz5,0,180,182,0.0109890109890109,3.6993173010213822,0.0004273504273504,1.146128035678238,0.0,0.0,0.0
9kza,0,183,183,0.0,3.686457510469112,0.0004180477171608,1.146128035678238,0.0,0.0,0.0
9l08,3,291,291,0.0,3.642860052584492,0.0002007534157603,1.2304489213782739,0.0,0.0,0.0
9l5y,3,460,461,0.0021691973969631,2.8830933585756897,0.0001320381024238,1.4471580313422192,0.0,0.1071428582072258,0.0
9l75,3,261,281,0.0711743772241993,3.718501688867274,0.0005044927121255,1.568201724066995,0.0,0.0,0.0
9lc9,3,465,466,0.0021459227467811,4.189349924339198,0.0003553463473164,1.8864907251724818,0.0,0.0,0.0
9lgw,1,190,413,0.5399515738498789,1.5185139398778875,0.0008283420415445,1.8129133566428555,0.0,0.0,0.0
9lik,3,392,427,0.081967213114754,1.9294189257142929,0.0011948573340343,2.3010299956639813,0.005,0.0,0.0
9lim,3,373,384,0.0286458333333333,1.919078092376074,0.0001466152815013,1.3222192947339193,0.0,0.0,0.0
9ll4,0,106,106,0.0,3.275311354541812,0.0040939836240655,1.662757831681574,0.0434782608695652,0.0,0.0
9lnb,3,404,404,0.0,3.498861688992884,0.0001838055092637,1.4771212547196624,0.0,0.0,0.0666666701436042
9lri,2,147,158,0.0696202531645569,3.88924566089298,0.0035305261345044,1.9138138523837167,0.0,0.0,0.0
9lw1,2,258,258,0.0,3.1947917577219247,0.0017727300042064,2.0718820073061255,0.0,0.1694915294647216,0.0
9lyd,3,373,373,0.0,4.056790548274383,0.0004240668731896,1.7708520116421442,0.0169491525423728,0.0,0.0
9m1q,2,156,156,0.0,3.962889987391791,0.0025065746219592,1.7853298350107671,0.0163934426229508,0.0819672122597694,0.6721311211585999
9m3l,2,157,158,0.0063291139240506,2.3010299956639813,0.003345964685963,1.919078092376074,0.0,0.1204819306731224,0.0120481923222541
9m71,0,113,113,0.0,1.9867717342662448,0.0009397760200485,1.0791812460476249,0.0833333333333333,0.0,0.0
9m8p,3,254,254,0.0,3.808346035740395,0.0007440014880029,1.6812412373755872,0.0833333333333333,0.0416666679084301,0.0
9ma1,2,272,288,0.0555555555555555,3.2884728005997825,0.0021190767973856,2.220108088040055,0.0060240963855421,0.0,0.0301204826682806
9mrw,3,347,347,0.0,2.640481436970422,6.644021626290394e-05,0.9030899869919435,0.0,0.0,0.0
9mty,3,292,294,0.0068027210884353,3.3902283624691303,0.0003727518404622,1.505149978319906,0.0,0.03125,0.0
9mw1,0,139,139,0.0,3.890309216899949,0.0015527146628021,1.4771212547196624,0.0,0.1333333402872085,0.1333333402872085
9n2g,2,71,72,0.0138888888888888,3.822560336942692,0.0138888888888888,1.8512583487190752,0.0140845070422535,0.1408450752496719,0.0281690135598182
9n2n,2,64,68,0.0588235294117647,3.815909650886775,0.0098805147058823,1.6334684555795866,0.0232558139534883,0.0,0.0
9n9m,3,346,365,0.0520547945205479,3.125481265700594,0.0008393380315147,2.0253058652647704,0.0,0.1509433984756469,0.0
9n9o,3,346,365,0.0520547945205479,3.125481265700594,0.0007997466149338,2.0043213737826426,0.0,0.1683168262243271,0.0
9ndu,0,234,236,0.0084745762711864,3.514282047860378,0.0003983775170215,1.3424226808222062,0.0,0.0,0.0
9nf8,3,315,528,0.4034090909090909,3.637689819118401,7.215007215007215e-05,1.0791812460476249,0.0,0.0,0.0
9nlt,1,53,106,0.5,0.3010299956639812,0.0272338910644357,2.184691430817599,0.0522875816993464,0.0130718955770134,0.0065359477885067
9nu4,1,29,602,0.9518272425249168,0.4771212547196624,0.0036659411158208,1.806179973983887,0.0,0.0,0.0
9nu5,1,29,503,0.9423459244532804,0.4771212547196624,0.0058271063275519,1.9294189257142929,0.0,0.0,0.1176470592617988
9nu8,1,40,510,0.9215686274509804,0.3010299956639812,0.004656862745098,1.9777236052888478,0.0,0.0,0.0315789468586444
9nzo,1,249,445,0.4404494382022472,2.429752280002408,0.00119128198186,2.12057393120585,0.0,0.0,0.0
9oa6,1,120,249,0.5180722891566265,3.226857570288724,0.0058232931726907,2.2405492482825995,0.0114942528735632,0.0229885056614875,0.0402298867702484
9oa9,2,270,280,0.0357142857142857,3.7518946880437474,0.0029100529100529,2.342422680822206,0.0272727272727272,0.0136363636702299,0.0318181812763214
9opx,3,275,278,0.0107913669064748,3.3443922736851106,0.0003400915631131,1.414973347970818,0.1923076923076923,0.2692307829856872,0.0769230797886848
9ply,3,294,297,0.0101010101010101,3.260786668654976,0.0006184291898577,1.7323937598229686,0.0,0.0,0.0
9q1f,3,362,372,0.0268817204301075,3.587149498254344,0.0009059585338323,2.0863598306747484,0.0,0.2295081913471222,0.0409836061298847
9q3h,0,123,124,0.0080645161290322,2.4683473304121573,0.0026881720430107,1.6127838567197355,0.0,0.0,0.0
9qbx,2,254,254,0.0,2.843855422623161,0.0014880029760059,1.9822712330395684,0.0104166666666666,0.0,0.1354166716337204
9qh2,2,236,236,0.0,3.936714758211204,0.0018313702958919,2.0086001717619175,0.2058823529411764,0.0686274543404579,0.0
9qjg,2,154,156,0.0128205128205128,3.959470702075107,0.0028305028305028,1.8325089127062364,0.0147058823529411,0.0294117648154497,0.2058823555707931
9ql9,2,148,154,0.0389610389610389,3.861653870213911,0.0029835029835029,1.8325089127062364,0.0147058823529411,0.147058829665184,0.0147058824077248
9qtr,1,53,162,0.6728395061728395,1.8864907251724816,0.0023293733985557,1.3010299956639813,0.0,0.1500000059604644,0.0
9qwr,2,159,172,0.0755813953488372,2.838849090737255,0.0028521281263712,1.8920946026904804,0.0,0.0,0.0
9qyg,2,176,186,0.053763440860215,3.6793370305207937,0.0022299608993157,1.863322860120456,0.0273972602739726,0.0547945201396942,0.0547945201396942
9qz0,3,393,394,0.0025380710659898,3.2219355998280053,0.0002841606282533,1.6434526764861874,0.0454545454545454,0.0,0.0
9qz1,3,393,394,0.0025380710659898,3.2219355998280053,0.0002906188243499,1.6532125137753437,0.0444444444444444,0.0,0.0
9r11,0,165,165,0.0,3.623456048069934,0.001763085399449,1.6812412373755872,0.0208333333333333,0.0,0.0625
9r2z,2,78,79,0.0126582278481012,2.6273658565927325,0.0094125283998701,1.7634279935629373,0.0344827586206896,0.2931034564971924,0.1206896528601646
9r3e,3,298,298,0.0,2.9057958803678687,0.000258997342462,1.3617278360175928,0.0,0.260869562625885,0.0
9r43,3,441,441,0.0,4.095378599560064,5.656079514194189e-05,1.041392685158225,0.0,0.0,0.0
9rt4,1,104,283,0.6325088339222615,2.367355921026019,0.0034656156564283,2.0086001717619175,0.0,0.0196078438311815,0.039215687662363
9s9i,0,189,195,0.0307692307692307,2.640481436970422,0.0013838013838013,1.7075701760979363,0.0,0.0,0.0
9sma,0,124,128,0.03125,3.000867721531227,0.001953125,1.4913616938342726,0.0,0.0,0.0
9sni,2,125,130,0.0384615384615384,3.663889298622661,0.0092923076923076,2.1789769472931693,0.0066225165562913,0.0,0.0
9sxc,1,246,436,0.4357798165137614,2.004321373782642,0.0011934064294771,2.1072099696478683,0.0,0.0703125,0.1015625
9sya,3,323,324,0.0030864197530864,2.637489729512511,0.0004204410809157,1.6434526764861874,0.0,0.0,0.0
9ten,1,217,389,0.442159383033419,2.725094521081469,0.0022982242071718,2.287801729930226,0.0,0.0,0.0
9u3w,3,315,319,0.012539184952978,3.874133778827973,0.0003682141613176,1.568201724066995,0.0,0.0,0.0
9u78,0,118,118,0.0,0.3010299956639812,0.0035191037058316,1.6901960800285136,0.0,0.0,0.0
9u7b,2,136,146,0.0684931506849315,3.889525796671191,0.0103746978243352,2.3138672203691533,0.2912621359223301,0.2475728094577789,0.46116504073143
9uat,1,221,531,0.583804143126177,2.935003151453655,0.0004345936549326,1.7075701760979363,0.0,0.0,0.0
9uc5,0,92,96,0.0416666666666666,0.3010299956639812,0.0058876811594202,1.7160033436347992,0.0961538461538461,0.1730769276618957,0.1730769276618957
9udb,3,470,471,0.0021231422505307,4.081275279529334,0.0001987622532411,1.6434526764861874,0.0,0.0,0.0
9udd,3,472,472,0.0,4.101918833680424,0.0001975007181844,1.6434526764861874,0.0,0.0,0.0
9ude,3,472,472,0.0,4.101918833680424,0.0002019893708704,1.6532125137753437,0.0,0.0,0.0
9uf7,3,450,450,0.0,3.827175348298693,0.0001234567901234,1.3979400086720377,0.0,0.0,0.0
9ukv,1,38,510,0.9254901960784314,0.4771212547196624,0.0034571723426212,1.8260748027008264,0.0,0.0,0.0
9us9,0,143,159,0.10062893081761,3.412124406173317,0.0014073976338127,1.505149978319906,0.0,0.0,0.0
9utm,0,150,152,0.0131578947368421,2.69284691927723,0.0008333333333333,1.2787536009528289,0.0,0.0,0.0
9uu7,2,230,232,0.0086206896551724,4.110455024461015,0.00297976011994,2.2013971243204513,0.0817610062893081,0.0440251566469669,0.0503144636750221
9uvr,3,409,411,0.0048661800486618,3.8090881313463454,0.0003152903943509,1.7242758696007892,0.0,0.0,0.0
9uwj,3,265,265,0.0,3.894537584995746,0.0008116767532929,1.7558748556724915,0.0701754385964912,0.0,0.0
9uwl,3,265,265,0.0,3.8773137433122384,0.0007974368102527,1.7481880270062005,0.0714285714285714,0.0,0.0
9w1n,3,407,407,0.0,3.500510910526337,0.0001388478046954,1.3617278360175928,0.0,0.0,0.0
9w1o,3,407,407,0.0,3.500510910526337,0.0001388478046954,1.3617278360175928,0.0,0.0,0.0
9wq2,3,368,368,0.0,2.311753861055754,0.0005168950850661,1.845098040014257,0.0,0.0,0.0
9wt2,3,414,414,0.0,3.4679039465228003,0.0002100399075824,1.5563025007672873,0.0,0.0,0.0555555559694767
9wvh,2,78,81,0.037037037037037,3.154728207440156,0.023741690408357,2.1760912590556813,0.0266666666666666,0.0333333350718021,0.1400000005960464
9wzk,3,254,254,0.0,4.143514420075551,0.0004185008370016,1.4313637641589874,0.037037037037037,0.0,0.0
9wzl,3,255,256,0.00390625,4.211841096375342,0.0005055147058823,1.5185139398778875,0.0303030303030303,0.1515151560306549,0.0
9x8x,3,414,414,0.0,3.4679039465228003,0.0002158743494597,1.568201724066995,0.0,0.0,0.0
9x97,3,414,414,0.0,3.4679039465228003,0.0002158743494597,1.568201724066995,0.0,0.0,0.0
9xb1,3,256,256,0.0,3.8943160626844384,0.0009307861328125,1.7853298350107671,0.0655737704918032,0.0,0.0
9xca,3,407,407,0.0,3.4898179083014504,0.000169032110064,1.4471580313422192,0.0,0.0,0.0714285746216774
9xgm,0,77,78,0.0128205128205128,3.619823500457278,0.0039960039960039,1.380211241711606,0.0416666666666666,0.0,0.125
9y4q,3,294,300,0.02,3.2579184503140586,0.0006462585034013,1.7558748556724915,0.0,0.0,0.0
9yh9,2,170,173,0.0173410404624277,4.022552084185014,0.002176130567834,1.806179973983887,0.0,0.09375,0.0
9zmy,0,113,114,0.0087719298245614,3.093421685162235,0.0003881384878124,0.6989700043360189,0.0,0.0,0.0
