entry_id,n_seqs_min,n_seqs_mean,n_seqs_a,n_seqs_b,pak_mint,pak_mint_5,pak_boltz_msa,pak_boltz_msa_5,pak_boltz_nomsa,pak_boltz_nomsa_5,L_total,L_min,is_homo,log_depth_min,log_depth_norm,boltz_msa_gain
8w3u,8673,8816.0,8673,8959,0.11250000447034836,0.0625,0.925000011920929,1.0,0.0,0.0,620,309,False,3.9381693463903202,2.693190106677903,0.925000011920929
8w6p,6445,6455.5,6466,6445,0.0,0.0,0.0,0.0,0.0,0.0,825,412,False,3.809222921689422,2.5017743136728545,0.0
8w9n,2388,2388.0,2388,2388,0.0,0.0,0.4436090290546417,0.9615384340286255,0.0,0.0,854,427,True,3.3780343224573315,2.0628203849448195,0.4436090290546417
8w9o,2388,2388.0,2388,2388,0.0,0.0,0.4330708682537079,0.9599999785423279,0.0,0.0,854,427,True,3.3780343224573315,2.0628203849448195,0.4330708682537079
8wab,4437,4558.0,4437,4679,0.06818182021379471,0.05882352963089943,0.1818181872367859,0.1764705926179886,0.15909090638160706,0.11764705926179886,354,176,False,3.647089428716555,2.52433309480948,0.022727280855178833
8wag,1717,1719.5,1717,1722,0.02884615585207939,0.05000000074505806,0.10576923191547394,0.20000000298023224,0.057692307978868484,0.20000000298023224,468,233,False,3.2347702951609163,2.051092334647907,0.048076923936605453
8wai,2612,2612.0,2612,2612,0.0324324332177639,0.027027027681469917,0.8486486673355103,1.0,0.0054054055362939835,0.0,554,277,True,3.4169731726030363,2.1957332880708123,0.8432432617992163
8wc0,4557,4584.5,4612,4557,0.0476190485060215,0.0,0.095238097012043,0.0,0.0,0.0,955,477,False,3.6586790285824486,2.319419839062392,0.095238097012043
8wcm,84,84.0,84,84,0.02380952425301075,0.0,0.0,0.0,0.0357142873108387,0.0,486,243,True,1.9242792860618816,0.7314761492627255,-0.0357142873108387
8wct,1205,1205.0,1205,1205,0.0,0.0,0.6136363744735718,0.8823529481887817,0.034090910106897354,0.0,428,214,True,3.080987046910887,1.9157801602362918,0.5795454643666744
8wex,6004,6191.5,6379,6004,0.01075268816202879,0.0,0.8494623899459839,1.0,0.0,0.0,768,380,False,3.7784406835712327,2.4885488852628277,0.8494623899459839
8whk,1825,2055.5,2286,1825,0.03999999910593033,0.0,0.7200000286102295,1.0,0.6399999856948853,1.0,275,50,False,3.2612628687924934,2.411777866624484,0.08000004291534424
8wjb,54,54.0,54,54,0.0,0.0,0.0,0.0,0.0,0.0,840,419,False,1.7323937598229686,0.4212867483398208,0.0
8woj,89,89.0,89,89,0.0,0.0,0.0,0.0,0.0,0.0,145,72,False,1.9493900066449128,1.0207237584292785,0.0
8wqp,2706,2706.0,2706,2706,0.0,0.0,0.0,0.0,0.0,0.0,466,233,True,3.4323277922616042,2.248649831748595,0.0
8wqq,3280,3280.0,3280,3280,0.0,0.0,0.875,1.0,0.04545454680919647,0.0,486,243,True,3.515873843711679,2.323070706912523,0.8295454531908035
8wt4,248,5470.5,248,10693,0.06741572916507721,0.1764705926179886,0.8539325594902039,1.0,0.0,0.0,289,134,False,2.3944516808262164,1.3308992816438123,0.8539325594902039
8wxd,6731,6731.0,6731,6731,0.0,0.0,0.0,0.0,0.0,0.0,838,419,True,3.828079590556746,2.5169725790735984,0.0
8wxs,2548,2571.5,2548,2595,0.0,0.0,0.375,0.625,0.15000000596046448,0.0,151,75,False,3.406199423663313,2.468668791967463,0.22499999403953552
8x1k,2612,2612.0,2612,2612,0.03208556026220322,0.027027027681469917,0.8502673506736755,1.0,0.005347593687474728,0.0,554,277,True,3.4169731726030363,2.1957332880708123,0.8449197569862008
8x39,3588,3884.5,3588,4181,0.0,0.0,0.04651162773370743,0.0,0.0,0.0,277,138,False,3.5548524343720542,2.484912891171436,0.04651162773370743
8x4n,82,82.5,83,82,0.0,0.0,0.0,0.0,0.0,0.0,218,99,False,1.9138138523837167,0.9159962550849418,0.0
8x5b,5514,5514.0,5514,5514,0.0625,0.0,0.8958333134651184,1.0,0.8125,1.0,786,393,True,3.741466761769755,2.4442704865820417,0.08333331346511841
8x6v,3227,3342.5,3458,3227,0.0,0.0,0.0,0.0,0.0,0.0,521,260,False,3.508798965403905,2.301312291418496,0.0
8x71,17808,17841.5,17808,17875,0.0634920671582222,0.0,0.8253968358039856,1.0,0.0634920671582222,0.0833333358168602,344,172,False,4.250615146990633,3.1328509235368585,0.7619047686457634
8x73,17808,17841.5,17808,17875,0.06557376682758331,0.0,0.8524590134620667,1.0,0.04918032884597778,0.0,344,172,False,4.250615146990633,3.1328509235368585,0.8032786846160889
8x8j,3188,3464.5,3188,3741,0.011976048350334167,0.0,0.011976048350334167,0.0,0.0,0.0,469,234,False,3.5035183127240748,2.318910384019003,0.011976048350334167
8x9c,252,258.5,265,252,0.0,0.0,0.8059701323509216,1.0,0.05970149114727974,0.1538461595773697,601,300,False,2.401400540781544,1.162839913421713,0.7462686412036419
8xat,14436,14438.5,14436,14441,0.0,0.0,0.0,0.0,0.0,0.0,377,187,False,4.15944687338747,3.02352607011922,0.0
8xbv,12666,12666.0,12666,12666,0.0,0.0,0.0,0.0,0.0,0.0,442,221,True,4.1026394836913,2.9304433468487447,0.0
8xc8,1488,1490.0,1488,1492,0.03947368264198303,0.0,0.0,0.0,0.0,0.0,458,224,False,3.17260293120986,1.9974789220427784,0.0
8xeo,8053,8098.0,8143,8053,0.0,0.0,0.23529411852359772,0.1666666716337204,0.0,0.0,199,99,False,3.905957699092427,2.908140101793652,0.23529411852359772
8xgl,139,139.5,140,139,0.13265305757522583,0.21052631735801697,0.8265306353569031,1.0,0.20408163964748383,0.42105263471603394,242,118,False,2.143014800254095,1.1070737966010324,0.6224489957094193
8xgq,1110,1632.0,1110,2154,0.0,0.0,0.0,0.0,0.0,0.0,757,354,False,3.0453229787866576,1.7708213477737635,0.0
8xgx,1733,1737.5,1733,1742,0.0714285746216774,0.0,0.02678571455180645,0.09090909361839294,0.0,0.0,421,210,False,3.238798562713917,2.0776889153469575,0.02678571455180645
8xh6,31,31.0,31,31,0.0,0.0,0.782608687877655,1.0,0.0,0.0,322,161,True,1.4913616938342726,0.3879487558183478,0.782608687877655
8xha,3183,3183.0,3183,3183,0.27547168731689453,0.30188679695129395,0.8188679218292236,1.0,0.04150943458080292,0.03773584961891174,802,401,True,3.502836638621003,2.201264452310912,0.7773584872484207
8xhd,3339,3339.0,3339,3339,0.26274511218070984,0.3333333432674408,0.8235294222831726,1.0,0.0,0.0,796,398,True,3.523616419054371,2.2236748830175266,0.8235294222831726
8xj4,7370,7447.0,7524,7370,0.04615384712815285,0.07692307978868484,0.20000000298023224,0.23076923191547394,0.0,0.0,693,346,False,3.8674674878590514,2.597929438462663,0.20000000298023224
8xjc,3287,3289.5,3287,3292,0.0,0.0,0.800000011920929,1.0,0.0,0.0,555,277,False,3.5167997040816243,2.2955598195494002,0.800000011920929
8xkd,1589,1641.5,1694,1589,0.04065040498971939,0.0416666679084301,0.3008130192756653,0.0833333358168602,0.0,0.0,421,209,False,3.2011238972073794,2.0410507541518523,0.3008130192756653
8xlz,1673,1674.5,1676,1673,0.054054055362939835,0.0,0.027027027681469917,0.0,0.0,0.0,425,211,False,3.2234959409623944,2.0613547133135484,0.027027027681469917
8xoc,1676,1676.0,1676,1676,0.0535714328289032,0.0,0.0,0.0,0.0,0.0,428,214,True,3.2242740142942576,2.059067127619662,0.0
8xoq,8058,8186.5,8315,8058,0.0,0.0,0.0,0.0,0.0,0.0,470,231,False,3.906227263052359,2.724421273106287,0.0
8xtb,14940,14940.0,14940,14940,0.013888888992369175,0.0,0.7777777910232544,0.6428571343421936,0.0,0.0,876,438,True,4.17435059747938,2.8536135422273303,0.7777777910232544
8xtc,14469,14547.0,14625,14469,0.014084506779909134,0.0,0.8028169274330139,0.8571428656578064,0.0,0.0,877,437,False,4.160438516641545,2.840197798156334,0.8028169274330139
8y2z,68,129.5,191,68,0.0,0.0,0.7777777910232544,1.0,0.0,0.0,577,280,False,1.8325089127062364,0.6089298970351268,0.7777777910232544
8y77,7658,8144.5,7658,8631,0.4333333671092987,0.6666666865348816,0.9666666388511658,1.0,0.0,0.0,137,66,False,3.8841153620116686,2.9743433942407345,0.9666666388511658
8y7p,1489,1579.5,1489,1670,0.01315789483487606,0.0,0.6447368264198303,0.7333333492279053,0.1184210553765297,0.3333333432674408,697,346,False,3.1728946977521764,1.9033566483557878,0.5263157710433006
8ybf,123,123.0,123,123,0.0,0.0,0.4421052634716034,1.0,0.021052632480859756,0.0,841,420,False,2.089905111439398,0.7782804662404478,0.42105263099074364
8ydl,176,176.0,176,176,0.0,0.0,0.0,0.0,0.0,0.0,892,446,True,2.24551266781415,0.920845238458079,0.0
8yex,5308,5308.0,5308,5308,0.05454545468091965,0.0,0.9272727370262146,1.0,0.7636363506317139,1.0,784,392,True,3.724930914192398,2.428287880682169,0.16363638639450073
8yey,5171,5171.0,5171,5171,0.0,0.0,0.12820513546466827,0.1428571492433548,0.025641025975346565,0.0,294,147,True,3.71357453777207,2.6299158703979817,0.10256410948932171
8yf4,5294,5294.0,5294,5294,0.09090908616781235,0.0,0.9636363387107849,1.0,0.800000011920929,1.0,786,393,True,3.7237839369653294,2.426587661777616,0.16363632678985596
8yfd,5305,5305.0,5305,5305,0.09259259700775146,0.0,0.9444444179534912,1.0,0.7407407164573669,1.0,792,396,True,3.7246853882373596,2.425837795274603,0.20370370149612427
8yfx,5305,5305.0,5305,5305,0.09090908616781235,0.0,0.9454545378684998,1.0,0.7636363506317139,1.0,792,396,True,3.7246853882373596,2.425837795274603,0.1818181872367859
8yhg,71,83.0,95,71,0.46052631735801697,0.8000000715255737,0.9210526347160339,1.0,0.18421052396297455,0.6666666865348816,267,133,False,1.8512583487190752,0.7893325282355323,0.7368421107530594
8yhm,94,94.0,94,94,0.47457626461982727,0.9090909361839294,0.7118644118309021,0.9090909361839294,0.2542372941970825,0.8181818127632141,264,132,True,1.9731278535996986,0.9128408879967738,0.4576271176338196
8yht,2,2132.5,4263,2,0.0,0.0,0.8484848737716675,1.0,0.8181818127632141,1.0,703,40,False,0.3010299956639812,-0.5,0.03030306100845337
8yhu,2,2132.5,4263,2,0.035087719559669495,0.09090909361839294,0.8070175647735596,1.0,0.7543859481811523,1.0,719,56,False,0.3010299956639812,-0.573064017839119,0.05263161659240723
8yja,1277,1300.0,1277,1323,0.0,0.0,0.0,0.0,0.14705882966518402,0.3333333432674408,338,168,False,3.1061908972634154,1.9935362564004837,-0.14705882966518402
8yjp,2021,2021.0,2021,2021,0.05494505539536476,0.0555555559694767,0.5769230723381042,0.9722222089767456,0.36263737082481384,0.75,596,298,True,3.305566313515304,2.0684581814771765,0.2142857015132904
8yjy,2367,2519.0,2671,2367,0.009999999776482582,0.0,0.7200000286102295,1.0,0.0,0.0,530,157,False,3.374198257929083,2.276248431724466,0.7200000286102295
8yl4,2,2.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,405,198,False,0.3010299956639812,-0.8473025994667843,0.0
8yla,282,285.5,282,289,0.0,0.0,0.0,0.0,0.0,0.0,651,323,False,2.450249108319361,1.1956478471538097,0.0
8ylh,10336,10392.5,10449,10336,0.4874371886253357,0.7948718070983887,0.8341708779335022,1.0,0.2512562870979309,0.9230769276618958,321,160,False,4.014352500651009,2.9122925093230463,0.5829145908355713
8yli,10348,10398.5,10449,10348,0.5287356376647949,0.7647058963775635,0.9195402264595032,1.0,0.270114928483963,0.9411764740943909,323,161,False,4.014856420044506,2.911443482028581,0.6494252979755402
8ymk,687,687.0,687,687,0.009345794096589088,0.0,0.28037384152412415,0.4285714328289032,0.037383176386356354,0.0,452,226,True,2.8369567370595505,1.65990251748585,0.2429906651377678
8ynx,16,72.0,16,128,0.014084506779909134,0.0476190485060215,0.07042253762483597,0.0714285746216774,0.14553990960121155,0.2142857164144516,249,88,False,1.2041199826559248,0.23187864658084043,-0.07511737197637558
8yo6,126,126.0,126,126,0.06060606241226196,0.0,0.27272728085517883,0.1666666716337204,0.03030303120613098,0.1666666716337204,164,82,True,2.100370545117563,1.1434636189257046,0.24242424964904785
8yo9,7852,7852.0,7852,7852,0.0,0.0,0.5769230723381042,0.800000011920929,0.03846153989434242,0.0,842,421,True,3.8949802909279687,2.5828392430101346,0.5384615324437618
8you,829,837.0,829,845,0.07692307978868484,0.1538461595773697,0.7846153974533081,1.0,0.0,0.0,937,466,False,2.9185545305502734,1.5843615722052735,0.7846153974533081
8yoy,182,11257.5,182,22333,0.0,0.0,0.0,0.0,0.0,0.0,653,289,False,2.2600713879850747,1.0296224666068008,0.0
8yoz,12961,12986.5,13012,12961,0.0,0.0,0.6067415475845337,1.0,0.8314606547355652,1.0,155,76,False,4.112638510618493,3.1722317144780967,-0.2247191071510315
8ypj,2520,2534.0,2520,2548,0.7416667342185974,1.0,0.949999988079071,1.0,0.949999988079071,1.0,100,50,False,3.401400540781544,2.551915538613535,0.0
8yqg,34,35.0,36,34,0.0,0.0,0.0,0.0,0.0,0.0,311,154,False,1.5314789170422551,0.4377185566240236,0.0
8yqq,761,11547.0,761,22333,0.0,0.0,0.0,0.0,0.0,0.0,649,285,False,2.8813846567705728,1.6539622267663177,0.0
8yri,6652,6652.0,6652,6652,0.0,0.0,0.1538461595773697,0.0,0.0,0.0,288,144,True,3.8229522405474814,2.7437709944998567,0.1538461595773697
8yrl,1103,1103.0,1103,1103,0.0,0.0,0.7748344540596008,1.0,0.0066225165501236916,0.0,918,459,True,3.0425755124401905,1.71166916967156,0.7682119375094771
8ysp,7423,7634.0,7423,7845,0.23030301928520203,0.3030303120613098,0.8545454740524292,1.0,0.012121211737394333,0.03030303120613098,731,363,False,3.8705794605526846,2.5906261480346284,0.8424242623150349
8yst,7066,7111.5,7066,7157,0.23636363446712494,0.3636363744735718,0.8484848737716675,1.0,0.0,0.0,744,371,False,3.8491736330988267,2.5644866782913036,0.8484848737716675
8yt0,7228,7235.0,7242,7228,0.2405063360929489,0.32258063554763794,0.8291139006614685,1.0,0.0,0.0,735,367,False,3.8590181438888944,2.5766851117628495,0.8291139006614685
8ytc,10878,10878.0,10878,10878,0.0,0.0,0.0,0.0,0.0,0.0,332,166,True,4.036549054479153,2.9264950104591247,0.0
8ytr,4517,4551.5,4586,4517,0.0,0.0,0.0,0.0,0.0,0.0,253,126,False,3.654850090561394,2.604664818002613,0.0
8yu5,867,879.0,867,891,0.08673468977212906,0.1538461595773697,0.7857142686843872,1.0,0.0,0.0,936,465,False,2.9380190974762104,1.6042926210312334,0.7857142686843872
8yu6,867,874.0,867,881,0.08585858345031738,0.1538461595773697,0.7575757503509521,1.0,0.0,0.0,937,466,False,2.9380190974762104,1.6038261391312103,0.7575757503509521
8yuf,6697,6766.5,6697,6836,0.3333333432674408,0.75,0.9012345671653748,1.0,0.0,0.0,267,133,False,3.8258802989361795,2.7639544784526366,0.9012345671653748
8yv4,759,759.0,759,759,0.10769230872392654,0.0,0.892307698726654,1.0,0.03076923079788685,0.0,342,171,True,2.88024177589548,1.7637437206994035,0.8615384679287672
8yv5,767,773.5,767,780,0.04477611929178238,0.0,0.35820895433425903,0.38461539149284363,0.02985074557363987,0.0,345,172,False,2.8847953639489807,1.7670311404952066,0.32835820876061916
8yw7,7137,7185.0,7137,7233,0.24550899863243103,0.3636363744735718,0.85628741979599,1.0,0.011976048350334167,0.0,738,366,False,3.853515696756929,2.5717751540597233,0.8443113714456558
8z0c,3971,3971.0,3971,3971,0.47191011905670166,0.9411764740943909,0.8314606547355652,1.0,0.16853933036327362,0.0,372,186,True,3.598899887063883,2.4641434149549246,0.6629213243722916
8z1i,1096,1173.0,1096,1250,0.0,0.0,0.0,0.0,0.11999999731779099,0.0,545,271,False,3.0398105541483504,1.8233259087111475,-0.11999999731779099
8z4f,42,43.5,42,45,0.0,0.0,0.0,0.0,0.0,0.0,522,222,False,1.6232492903979006,0.45007280317258114,0.0
8z4i,62,64.5,67,62,0.1147540956735611,0.25,0.688524603843689,0.9166666865348816,0.5409836173057556,0.5833333134651184,772,385,False,1.792391689498254,0.49966132474400354,0.14754098653793335
8z6d,6578,6903.5,7229,6578,0.3400000035762787,0.5333333611488342,0.7666666507720947,1.0,0.1133333370089531,0.1666666716337204,356,178,False,3.8180938691466357,2.692883867992189,0.6533333137631416
8z6e,4977,5179.0,5381,4977,0.4124999940395355,0.71875,0.9312499761581421,1.0,0.0,0.0,355,173,False,3.696967640744023,2.5779445891796255,0.9312499761581421
8z8y,2195,2402.0,2609,2195,0.0,0.0,0.6415929198265076,0.9777777791023254,0.008849557489156723,0.0,953,446,False,3.34143452457814,2.016767095222069,0.6327433623373508
8z96,2285,2511.0,2737,2285,0.006097560748457909,0.0,0.8658536672592163,1.0,0.0,0.0,893,419,False,3.358886204405869,2.047779192922721,0.8658536672592163
8za5,2119,2130.0,2119,2141,0.5714285969734192,0.8214285969734192,0.8642857074737549,1.0,0.7714285850524902,1.0,275,137,False,3.3261309567107946,2.2577706731325913,0.09285712242126465
8za7,1357,5910.5,10464,1357,0.0,0.0,0.18518517911434174,0.190476194024086,0.0,0.0,512,180,False,3.132579847659737,2.004943595108084,0.18518517911434174
8zac,304,304.5,305,304,0.0,0.0,0.7245509028434753,1.0,0.0,0.0,708,349,False,2.482873583608754,1.2114608701291638,0.7245509028434753
8zae,304,304.0,304,304,0.007407407276332378,0.0,0.6888889074325562,1.0,0.0,0.0,669,331,False,2.482873583608754,1.2229595867208942,0.6888889074325562
8zb2,15438,15910.5,16383,15438,0.0,0.0,0.6625000238418579,1.0,0.0,0.0,975,487,False,4.18859103659399,2.844826555986673,0.6625000238418579
8zb4,12962,12992.5,13023,12962,0.2181818187236786,0.4848484992980957,0.842424213886261,0.939393937587738,0.0,0.0,594,294,False,4.1126720171171325,2.8784983519110536,0.842424213886261
8zb5,12982,13018.5,13055,12982,0.08421052992343903,0.15789473056793213,0.08947368711233139,0.05263157933950424,0.015789473429322243,0.02631578966975212,592,294,False,4.113341604795105,2.8791679395890264,0.07368421368300915
8zc8,14737,14893.5,15050,14737,0.023255813866853714,0.125,0.8139534592628479,1.0,0.0,0.0,552,274,False,4.168409083519626,2.949533802109432,0.8139534592628479
8ze4,60,125.5,191,60,0.0,0.0,0.7735849022865295,1.0,0.0,0.0,563,266,False,1.7781512503836436,0.5657104320681101,0.7735849022865295
8zgb,10524,10524.0,10524,10524,0.01785714365541935,0.0,0.2678571343421936,0.1818181872367859,0.1428571492433548,0.09090909361839294,136,68,True,4.022180839413665,3.105926383060547,0.1249999850988388
8zgi,937,937.0,937,937,0.0,0.0,0.0,0.0,0.0,0.0,782,391,True,2.971739590887778,1.6756512121898448,0.0
8zht,2520,3368.0,2520,4216,0.0,0.0,0.9090909361839294,1.0,0.0,0.0,836,173,False,3.401400540781544,2.2823774892171462,0.9090909361839294
8zhu,1933,2183.5,1933,2434,0.0,0.0,0.5675675868988037,1.0,0.0,0.0,571,284,False,3.286231854028553,2.059572684005034,0.5675675868988037
8zhv,2553,2598.0,2643,2553,0.0,0.0,0.5111111402511597,0.7222222089767456,0.0,0.0,575,286,False,3.40705081480425,2.178867798239729,0.5111111402511597
8zlc,1623,1636.5,1623,1650,0.0,0.0,0.0,0.0,0.0,0.0,270,134,False,3.210318519826232,2.146766120643828,0.0
8zlf,7351,7608.0,7865,7351,0.0,0.0,0.0,0.0,0.0,0.0,396,193,False,3.8663464227496016,2.7235677682457147,0.0
8zlh,313,313.0,313,313,0.016949152573943138,0.0,0.0,0.0,0.0,0.0,260,130,True,2.4955443375464483,1.43857266139303,0.0
8znj,10,30.0,50,10,0.0,0.0,0.09876543283462524,0.0625,0.0,0.0,681,237,False,1.0,-0.18737417300505196,0.09876543283462524
8zo3,8110,8110.0,8110,8110,0.0,0.0,0.0,0.0,0.0,0.0,612,306,True,3.909020854211156,2.666160140970366,0.0
8zoj,7651,7726.0,7651,7801,0.0,0.0,0.0,0.0,0.0,0.0,795,397,False,3.88371820196396,2.584322948582402,0.0
8zpo,8110,8110.0,8110,8110,0.0,0.0,0.0,0.0,0.0,0.0,612,306,True,3.909020854211156,2.666160140970366,0.0
8zro,11421,11454.5,11488,11421,0.0,0.0,0.015625,0.0,0.0,0.0,619,308,False,4.057704131534029,2.8134287732838077,0.015625
8ztp,7037,7154.0,7271,7037,0.339350163936615,0.5636363625526428,0.8231046795845032,1.0,0.0,0.0,782,387,False,3.8473875510273956,2.55353206851794,0.8231046795845032
8zvg,939,948.5,958,939,0.10975609719753265,0.125,0.9146341681480408,1.0,0.0,0.0,468,234,False,2.972665592266111,1.7880576635610395,0.9146341681480408
8zvh,958,964.0,958,970,0.09756097197532654,0.125,0.8780487775802612,1.0,0.0,0.0,467,232,False,2.9813655090785445,1.7986215166330946,0.8780487775802612
9a3v,5461,7290.5,9120,5461,0.0,0.0,0.0,0.0,0.0,0.0,867,180,False,3.7372721765355434,2.60963592398389,0.0
9a3x,2393,5756.5,9120,2393,0.0,0.0,0.0,0.0,0.0,0.0,777,90,False,3.378942698613437,2.401821443893775,0.0
9a3y,1569,5344.5,9120,1569,0.0,0.0,0.0,0.0,0.0,0.0,827,140,False,3.1956229435869368,2.1225589257478177,0.0
9a3z,8903,9011.5,9120,8903,0.0,0.0,0.0,0.0,0.0,0.0,984,297,False,3.9495363733761426,2.7131581487175365,0.0
9a4k,15285,16890.5,18496,15285,0.06730769574642181,0.1463414579629898,0.9134615659713745,1.0,0.03365384787321091,0.12195122241973877,615,290,False,4.184265443062108,2.9530664441126295,0.8798077180981636
9a4p,181,1910.0,3639,181,0.0,0.0,0.09259258955717087,0.0,0.0,0.0,515,106,False,2.2576785748691846,1.2450256422367993,0.09259258955717087
9a4q,3006,8120.5,13235,3006,0.0,0.0,0.824999988079071,0.875,0.0,0.0,466,95,False,3.4779889762508893,2.4891271736064655,0.824999988079071
9a4t,9015,16352.0,9015,23689,0.0,0.0,0.04545454680919647,0.0,0.0,0.0,648,181,False,3.954965731058421,2.8261264436238287,0.04545454680919647
9a4u,12011,13699.5,15388,12011,0.0,0.0,0.3125,0.3333333432674408,0.0,0.0,848,321,False,4.079579166970131,2.8263266507676947,0.3125
9a4z,802,6823.5,802,12845,0.0,0.0,0.0,0.0,0.0,0.0,623,180,False,2.9041743682841634,1.7765381157325104,0.0
9a59,7157,7847.5,7157,8538,0.0,0.0,0.20000000298023224,0.4000000059604645,0.07999999821186066,0.0,742,274,False,3.8547310172139424,2.6358557358037484,0.12000000476837158
9a5c,4834,10213.0,15592,4834,0.0,0.0,0.0,0.0,0.0,0.0,787,232,False,3.6843066460716316,2.501562653626182,0.0
9a5e,8536,12544.5,16553,8536,0.0,0.0,0.06666667014360428,0.2222222238779068,0.0,0.0,481,67,False,3.9312544064164134,3.0182170050660004,0.06666667014360428
9a5f,802,5459.0,10116,802,0.0,0.0,0.1428571492433548,0.1428571492433548,0.0,0.0,485,180,False,2.9041743682841634,1.7765381157325104,0.1428571492433548
9a5k,11607,15467.5,11607,19328,0.005988024175167084,0.0,0.916167676448822,1.0,0.011976048350334167,0.0,839,253,False,4.064719984440908,2.8631597238529984,0.9041916280984879
9a5m,549,3130.0,549,5711,0.0,0.0,0.0,0.0,0.0,0.0,808,343,False,2.739572344450092,1.4719252844287065,0.0
9a5n,17912,19088.0,20264,17912,0.0,0.0,0.3076923191547394,1.0,0.0,0.0,767,325,False,4.253144080570974,2.9972024000815365,0.3076923191547394
9a5s,8049,8552.0,9055,8049,0.0,0.0,0.03846153989434242,0.0,0.0,0.0,437,82,False,3.9057419273916016,2.9488350011997433,0.03846153989434242
9a5t,14476,15170.0,15864,14476,0.0,0.0,0.013888888992369175,0.0,0.0,0.0,670,333,False,4.160648574436162,2.899426457683002,0.013888888992369175
9a5w,802,4670.0,8538,802,0.0,0.0,0.125,0.0,0.0,0.0,454,180,False,2.9041743682841634,1.7765381157325104,0.125
9a5x,22566,23604.5,24643,22566,0.0,0.0,0.0,0.0,0.0,0.0,617,197,False,4.353454583806043,3.206221470725246,0.0
9a5y,1075,8333.5,15592,1075,0.0,0.0,0.3333333432674408,0.4000000059604645,0.0,0.0,764,209,False,3.031408464251624,1.871335321196097,0.3333333432674408
9a5z,726,2806.5,726,4887,0.0,0.0,0.4883720874786377,0.875,0.0,0.0,451,161,False,2.8609366207000937,1.757523682684169,0.4883720874786377
9a60,6538,10911.5,6538,15285,0.0,0.0,0.0,0.0,0.0,0.0,443,118,False,3.81544491624435,2.7795039125912875,0.0
9a64,1643,10485.5,1643,19328,0.0,0.0,0.6229507923126221,1.0,0.0,0.0,747,161,False,3.215637563435062,2.112224625419137,0.6229507923126221
9a66,22566,25812.5,29059,22566,0.0,0.0,0.20000000298023224,0.0,0.0,0.0,1007,197,False,4.353454583806043,3.206221470725246,0.20000000298023224
9a6l,13758,15382.0,13758,17006,0.07692307978868484,0.2222222238779068,0.8956043720245361,1.0,0.0,0.0,717,238,False,4.138555305113583,2.9502668265853265,0.8956043720245361
9a6r,10945,13268.5,15592,10945,0.0,0.0,0.4285714328289032,0.0,0.0,0.0,754,199,False,4.0392157659039505,2.8897892276990973,0.4285714328289032
9a6s,3006,11635.0,20264,3006,0.032258063554763794,0.0,0.8064516186714172,1.0,0.0,0.0,420,95,False,3.4779889762508893,2.4891271736064655,0.8064516186714172
9a6v,510,4906.0,9302,510,0.0,0.0,0.29629629850387573,0.6000000238418579,0.0,0.0,379,85,False,2.7075701760979363,1.7428607132407898,0.29629629850387573
9a70,13235,16749.5,13235,20264,0.0,0.0,0.8333333134651184,1.0,0.008771929889917374,0.0,696,325,False,4.121723945637367,2.8657822651479297,0.824561383575201
9a72,8203,10452.0,12701,8203,0.0,0.0,1.0,1.0,0.0,0.0,442,156,False,3.9139727115509713,2.8174104123737402,1.0
9a73,12599,15287.5,17976,12599,0.07544378936290741,0.17037037014961243,0.918639063835144,1.0,0.0872781053185463,0.05925925821065903,936,448,False,4.100336075933696,2.774697068934624,0.8313609585165977
9a77,15627,17814.0,20001,15627,0.0,0.0,0.8961039185523987,1.0,0.0,0.0,677,201,False,4.193875612152359,3.042277583442115,0.8961039185523987
9a7d,10338,13487.0,16636,10338,0.0,0.0,0.6916666626930237,0.7916666865348816,0.0,0.0,815,297,False,4.0144365278316725,2.778058303173066,0.6916666626930237
9a7e,2647,15853.0,29059,2647,0.0,0.0,0.9111111164093018,1.0,0.25555557012557983,1.0,989,179,False,3.422753941301348,2.2963274258114015,0.6555555462837219
9a7g,13235,15573.5,13235,17912,0.019999999552965164,0.0,0.8600000143051147,0.8999999761581421,0.0,0.0,813,371,False,4.121723945637367,2.837036990829844,0.8600000143051147
9a7k,12193,14469.0,16745,12193,0.0,0.0,0.8846153616905212,1.0,0.0,0.0,902,437,False,4.08611057380132,2.7658698553161085,0.8846153616905212
9a7q,8538,11995.5,8538,15453,0.0,0.0,0.0,0.0,0.0,0.0,801,274,False,3.931356150467928,2.712480869057734,0.0
9a7v,13121,14356.5,13121,15592,0.0,0.0,0.4000000059604645,1.0,0.0,0.0,644,89,False,4.117966935491767,3.1432719321693106,0.4000000059604645
9a7y,3282,3534.5,3282,3787,0.08982036262750626,0.09090909361839294,0.9281437397003174,1.0,0.10778442770242691,0.12121212482452393,854,426,False,3.5161385767170743,2.201433777165715,0.8203593119978905
9ar1,8651,8712.5,8774,8651,0.1139240562915802,0.06666667014360428,0.9367088675498962,1.0,0.0,0.0,618,309,False,3.937066312017428,2.6920870723050108,0.9367088675498962
9ard,111,111.0,111,111,0.0,0.0,0.0,0.0,0.0,0.0,264,132,True,2.0453229787866576,0.9850360131837326,0.0
9av4,11219,11785.0,12351,11219,0.6754966974258423,0.9666666984558105,0.8807947039604187,1.0,0.49668875336647034,0.7333333492279053,503,245,False,4.049954148022047,2.85537110583978,0.38410595059394836
